x,y
-0.99965733,-0.026176887
-0.80901694,-0.58778536
-0.75183976,-0.65934587
-0.6394391,-0.76884174
0.8338859,-0.55193686
-0.646124,0.76323247
0.8968728,-0.44228855
-0.6087614,0.7933533
0.4771588,-0.8788171
-0.68835455,-0.7253744
-0.39073122,-0.9205048
-0.9981348,-0.06104852
-0.8767267,-0.48098886
-0.81157404,-0.58424956
-0.73432255,-0.6788007
-0.9935719,0.1132032
-0.8141156,-0.5807029
-0.7906896,-0.61221725
-0.63270545,-0.77439255
-0.35020727,-0.9366722
-0.811574,0.5842496
-0.9986295,-0.052335985
-0.54829323,0.8362862
-0.6190939,0.78531694
-0.99306846,0.11753736
-0.8362862,-0.5482932
-0.99306846,0.11753736
-0.5519369,0.83388585
-0.74605733,0.66588175
-0.9670459,-0.25460202
-0.39073116,0.92050487
-0.9304176,0.36650115
-0.96363044,-0.26723835
-0.9496991,0.31316382
-0.79600203,-0.605294
-0.7743926,0.6327054
-0.93358046,-0.35836786
-0.8362862,0.5482932
-0.6883545,0.7253744
-0.46947157,0.88294756
-0.96004987,0.279829
-0.99496853,0.10018812
-0.9914448,-0.13052626
-0.5913096,0.80644464
-0.9908659,0.13485102
-0.7518399,0.65934575
0.19936776,-0.97992474
-0.79600203,-0.605294
-0.9945219,-0.104528435
0.25037995,0.96814764
-0.3826834,0.92387956
-0.90814316,0.4186598
-0.97992474,0.1993679
-0.99200493,-0.12619905
-0.922201,-0.38671094
-0.7575649,-0.65275985
-0.43837112,0.89879405
-0.9995336,0.030538492
-0.61566144,0.7880108
-0.97992474,0.1993679
-0.74021816,-0.6723668
-0.98162717,0.19080901
-0.7101854,-0.7040147
-0.83146966,0.5555702
-0.7431448,-0.6691306
-0.872496,-0.4886213
-0.77714586,0.6293205
-0.811574,0.5842496
-0.53361446,-0.84572786
0.9063077,-0.42261845
-0.67880076,-0.7343225
-0.9271839,0.3746065
-0.8503522,-0.52621394
-0.5664062,-0.82412624
-0.99965733,-0.026176887
-0.9965655,-0.0828083
-0.9848077,-0.17364822
-0.43444532,-0.9006982
-0.94693017,-0.3214394
-0.785317,-0.61909384
-0.685183,-0.72837096
