x,y
-0.97437006,0.22495112
0.6394391,-0.76884174
-0.7986355,0.6018151
0.7853169,-0.619094
0.74314487,-0.66913056
-0.99254614,0.12186928
-0.92050487,0.39073116
-0.9896514,-0.14349261
-0.79600203,-0.605294
-0.9713421,0.23768587
-0.7688418,0.63943905
-0.86819875,0.49621657
0.056692716,-0.9983917
0.15212324,-0.98836154
-0.8594064,0.51129305
-0.5409743,-0.8410391
-0.5948227,0.8038569
-0.78531694,0.6190939
-0.31316385,0.9496991
0.8746198,-0.48480946
-0.66588175,0.74605733
-0.98162717,0.19080901
-0.74895567,0.6626201
-0.90069824,-0.4344452
-0.72236395,-0.6915131
-0.42656878,0.9044551
-0.6018151,0.7986355
-0.90630776,0.42261833
-0.77988446,-0.6259235
-0.6018151,0.7986355
-0.90630776,0.42261833
-0.9025853,-0.43051106
-0.77988446,-0.6259235
-0.069756545,-0.997564
-0.8338858,-0.5519371
-0.9995336,-0.030538429
-0.941176,-0.33791676
-0.96814764,0.25037992
-0.5807028,-0.81411564
-0.96704596,0.25460184
-0.99254614,0.12186928
-0.71325046,-0.70090926
-0.7933533,0.6087614
-0.94408906,0.32969058
-0.976296,-0.21643965
-0.7163019,0.6977905
-0.50000006,0.8660254
-0.8949344,0.44619775
0.41071907,-0.91176194
-0.5807028,-0.81411564
0.88901705,-0.45787412
0.801254,-0.5983244
-0.056692693,-0.9983917
0.70401484,-0.7101853
-0.94551855,-0.32556826
-0.47331965,0.8808907
-0.99254614,-0.12186945
-0.72537434,-0.6883546
-0.5664062,-0.82412624
-0.941176,-0.33791676
0.8829476,-0.46947148
0.86162907,-0.5075385
-0.9953962,-0.095845774
0.62592363,-0.77988434
-0.8571673,0.515038
0.74314487,-0.66913056
0.71933997,-0.6946582
-0.8571673,0.515038
-0.97337925,-0.22920036
-0.6087615,-0.79335326
-0.9153115,-0.4027466
-0.8767268,0.4809887
-0.9908659,-0.13485096
-0.81157404,-0.58424956
-0.9612617,0.27563736
-0.7163019,-0.69779044
-0.6593458,-0.7518398
0.8338859,-0.55193686
-0.9670459,-0.25460202
-0.9958049,0.09150173
-0.515038,0.8571673
-0.6691307,0.7431448
-1.0,-8.742278e-8
-0.7688418,0.63943905
-0.8265897,0.562805
-0.8241261,0.5664063
-0.9840407,0.17794363
-0.9953962,-0.095845774
-0.54829323,0.8362862
0.7660443,-0.64278775
-0.16504766,0.98628557
-0.35836795,0.93358046
