x,y
-0.72537434,-0.6883546
0.7632325,-0.6461239
-0.22495118,-0.97437006
0.6851828,-0.72837114
-0.922201,0.386711
0.54829305,-0.83628625
-0.12186912,-0.9925462
0.27982908,-0.9600498
-0.7771459,-0.62932044
-0.9958049,0.09150173
-0.99939084,0.03489945
0.5112932,-0.85940635
0.03489931,-0.99939084
0.9659259,-0.25881884
-0.38268358,-0.9238795
0.9988484,-0.04797792
-0.22920026,-0.9733793
-0.32556817,-0.94551855
-0.22920026,-0.9733793
0.70710665,-0.7071069
-0.785317,-0.61909384
0.9636304,-0.26723856
0.3746068,-0.92718375
-0.5224987,-0.85264003
0.9575714,-0.28819612
-0.6527598,-0.75756496
-0.9563048,0.2923716
-0.23344545,-0.9723699
0.15212324,-0.98836154
-0.11753743,-0.99306846
0.62592363,-0.77988434
-0.9702957,0.24192186
-0.9945219,0.104528494
-0.9953962,-0.095845774
-0.26303136,-0.9647873
-0.113203034,-0.9935719
-0.008726474,-0.9999619
-0.3746068,-0.9271838
-0.6122171,-0.79068965
0.9320079,-0.3624379
0.078459136,-0.9969173
0.67880064,-0.7343226
0.8660253,-0.5000002
-0.77162457,-0.63607824
-0.99939084,-0.034899388
-0.944089,-0.32969072
-0.28819627,-0.9575714
0.854912,-0.51877314
-0.98836154,0.15212339
-0.4027465,-0.9153116
0.6494479,-0.7604061
-1.0,-8.742278e-8
-0.7660445,-0.6427876
-0.6225146,-0.78260815
-0.51877326,-0.85491186
0.5262139,-0.8503522
-0.99496853,-0.100188054
0.98768836,-0.15643436
0.8660253,-0.5000002
-0.41071904,-0.91176194
0.7313538,-0.68199825
-0.9961947,-0.08715581
-0.13485087,-0.9908659
-0.97437006,-0.22495104
-0.5075382,-0.86162925
0.70710665,-0.7071069
-0.41071904,-0.91176194
