x,y
0.7101854,-0.70401466
0.69779056,-0.7163018
-0.785317,-0.61909384
0.88498753,-0.46561468
-0.64944804,0.76040596
-0.6977904,-0.71630204
-0.9965655,0.08280813
-0.9965655,-0.0828083
-0.8870108,-0.4617486
-0.8480481,-0.52991927
-0.7460574,-0.6658817
0.9733792,-0.22920057
-0.80901694,-0.58778536
-0.785317,-0.61909384
-0.656059,-0.7547096
-0.3705575,0.9288095
-0.9981348,-0.06104852
-0.9135455,0.40673658
-0.99965733,-0.026176887
-0.60529405,0.796002
-0.9840407,0.17794363
0.854912,-0.51877314
-0.40274665,0.9153115
0.9824504,-0.18652399
-0.99691737,-0.07845898
-0.7193398,-0.6946584
-0.9945219,0.104528494
-0.65934575,0.7518399
-0.9713421,0.23768587
-0.87461966,-0.4848097
0.28819624,0.9575714
0.23768592,0.9713421
-0.9772311,-0.21217774
-0.94693017,0.32143945
-0.9659258,-0.25881907
-0.94551855,-0.32556826
-0.23768573,-0.9713421
0.9335804,-0.35836807
-0.56999683,0.8216469
0.7460572,-0.6658818
0.8503522,0.52621394
-0.5807028,-0.81411564
-0.98836154,-0.15212333
-0.32143927,-0.94693017
-0.9908659,-0.13485096
-0.3947437,-0.9187913
